cart_items_id,Created_at,Quantity,Deal_ID,Mockup_ID,Mockup_version,Sock_unit_price,Pkg_unit_price,Product_ID,Unit_price,Cart_total,Created_on
99928,2023-11-09T17:04:20.747Z,30.0,,42250.0,3.0,$9.97,,,,60.0,2023-11-09
99915,2023-11-09T16:41:10.607Z,,,,,,$1.75,,,60.0,2023-11-09
99991,2023-11-09T20:31:06.302Z,,,,,,,,,120.0,2023-11-09
99986,2023-11-09T20:26:24.584Z,200.0,,91582.0,3.0,$8.00,,,,200.0,2023-11-09
99985,2023-11-09T20:26:24.566Z,,,,,,$1.00,,,200.0,2023-11-09
99898,2023-11-09T15:36:10.654Z,30.0,,180596.0,1.0,$13.29,,,,30.0,2023-11-09
100043,2023-11-09T22:48:03.228Z,60.0,,150553.0,4.0,$9.97,,,,60.0,2023-11-09
100042,2023-11-09T22:48:03.213Z,,,,,,$1.50,,,60.0,2023-11-09
100032,2023-11-09T22:01:52.476Z,60.0,,200041.0,1.0,$14.24,,,,60.0,2023-11-09
100033,2023-11-09T22:01:52.491Z,,,,,,$0.70,,,60.0,2023-11-09
100029,2023-11-09T22:00:32.662Z,,,,,,,,,60.0,2023-11-09
99927,2023-11-09T17:04:20.687Z,,,,,,$1.50,,,60.0,2023-11-09
99978,2023-11-09T19:56:34.263Z,,,,,,$0.55,,,360.0,2023-11-09
100001,2023-11-09T21:00:43.584Z,120.0,,199755.0,1.0,$8.00,,,,120.0,2023-11-09
99871,2023-11-09T13:26:16.393Z,500.0,,171782.0,3.0,$6.81,,,,500.0,2023-11-09
99932,2023-11-09T17:14:06.642Z,,,,,,$0.34,,,1275.0,2023-11-09
99872,2023-11-09T13:26:16.447Z,,,,,,,,,500.0,2023-11-09
100038,2023-11-09T22:26:20.717Z,50.0,,197859.0,1.0,$8.00,,,,50.0,2023-11-09
99942,2023-11-09T17:36:59.311Z,,,,,,$1.00,,,120.0,2023-11-09
99941,2023-11-09T17:36:59.294Z,120.0,,200268.0,1.0,$11.42,,,,120.0,2023-11-09
99879,2023-11-09T15:07:17.197Z,,,,,,,,,360.0,2023-11-09
100039,2023-11-09T22:26:20.751Z,,,,,,,,,50.0,2023-11-09
100000,2023-11-09T21:00:43.570Z,,,,,,$1.00,,,120.0,2023-11-09
99956,2023-11-09T17:59:34.722Z,,,,,,,,,60.0,2023-11-09
99880,2023-11-09T15:07:17.210Z,360.0,,152749.0,5.0,$6.98,,,,360.0,2023-11-09
99957,2023-11-09T17:59:34.740Z,60.0,,135575.0,3.0,$0.00,,,,60.0,2023-11-09
100036,2023-11-09T22:25:16.839Z,120.0,,42026.0,13.0,$8.00,,,,120.0,2023-11-09
99865,2023-11-09T00:22:01.020Z,240.0,,,,$11.42,,,,240.0,2023-11-09
99971,2023-11-09T19:11:42.787Z,,,,,,$0.00,,,360.0,2023-11-09
99866,2023-11-09T00:22:01.045Z,,,,,,,,,240.0,2023-11-09
99976,2023-11-09T19:52:14.467Z,,,,,,,,,100.0,2023-11-09
100028,2023-11-09T21:56:30.968Z,,,,,,$1.50,,,60.0,2023-11-09
99933,2023-11-09T17:14:11.071Z,,,,,,$0.34,,,1100.0,2023-11-09
99925,2023-11-09T16:59:54.680Z,120.0,,,,,,30153.0,$3.50,120.0,2023-11-09
99964,2023-11-09T18:26:20.623Z,480.0,,196374.0,1.0,$9.73,,,,480.0,2023-11-09
99920,2023-11-09T16:46:42.944Z,1200.0,,193684.0,1.0,$5.88,,,,1200.0,2023-11-09
99921,2023-11-09T16:53:07.132Z,200.0,,151381.0,1.0,$8.00,,,,200.0,2023-11-09
99919,2023-11-09T16:46:42.880Z,,,,,,$0.34,,,1200.0,2023-11-09
100025,2023-11-09T21:49:54.182Z,80.0,,139412.0,1.0,$9.97,,,,80.0,2023-11-09
100024,2023-11-09T21:49:54.165Z,,,,,,$1.50,,,80.0,2023-11-09
100021,2023-11-09T21:46:46.739Z,250.0,,123274.0,2.0,$7.93,,,,250.0,2023-11-09
99963,2023-11-09T18:26:20.580Z,,,,,,$0.41,,,480.0,2023-11-09
100020,2023-11-09T21:46:46.702Z,,,,,,$0.70,,,250.0,2023-11-09
99961,2023-11-09T18:26:01.362Z,500.0,,172239.0,1.0,$10.54,,,,500.0,2023-11-09
99926,2023-11-09T17:00:03.001Z,120.0,,,,,,30154.0,$2.63,120.0,2023-11-09
100006,2023-11-09T21:02:02.597Z,,,,,,$0.00,,,800.0,2023-11-09
100064,2023-11-09T23:38:58.247Z,120.0,,198012.0,1.0,$8.00,,,,120.0,2023-11-09
99968,2023-11-09T18:47:20.136Z,150.0,,198929.0,1.0,$8.00,,,,150.0,2023-11-09
99905,2023-11-09T16:08:05.256Z,,,,,,$1.00,,,120.0,2023-11-09
99906,2023-11-09T16:08:05.274Z,120.0,,192514.0,1.0,$8.00,,,,120.0,2023-11-09
99890,2023-11-09T15:26:53.825Z,50.0,,193580.0,1.0,$13.29,,,,50.0,2023-11-09
99967,2023-11-09T18:47:20.117Z,,,,,,$1.00,,,150.0,2023-11-09
99934,2023-11-09T17:15:20.092Z,,,,,,$1.00,,,194.0,2023-11-09
99983,2023-11-09T20:09:27.814Z,60.0,,194223.0,1.0,$14.24,,,,60.0,2023-11-09
99984,2023-11-09T20:09:27.829Z,,,,,,$1.00,,,60.0,2023-11-09
99979,2023-11-09T19:57:36.367Z,5.0,,197859.0,1.0,$8.00,,,,5.0,2023-11-09
99980,2023-11-09T19:57:36.418Z,,,,,,,,,5.0,2023-11-09
100019,2023-11-09T21:46:40.411Z,120.0,,200015.0,1.0,$7.86,,,,120.0,2023-11-09
100030,2023-11-09T22:01:17.357Z,240.0,,200038.0,1.0,$10.51,,,,240.0,2023-11-09
100031,2023-11-09T22:01:17.380Z,,,,,,$0.70,,,240.0,2023-11-09
100026,2023-11-09T21:53:16.535Z,,,,,,$0.00,,,120.0,2023-11-09
100014,2023-11-09T21:38:05.479Z,120.0,,200115.0,2.0,$7.57,,,,120.0,2023-11-09
100003,2023-11-09T21:01:30.991Z,800.0,,200312.0,1.0,$4.59,,,,800.0,2023-11-09
100018,2023-11-09T21:46:40.394Z,,,,,,,,,120.0,2023-11-09
99883,2023-11-09T15:11:09.351Z,,,,,,$1.00,,,132.0,2023-11-09
99918,2023-11-09T16:41:20.228Z,60.0,,198872.0,1.0,$9.97,,,,60.0,2023-11-09
99938,2023-11-09T17:30:12.615Z,,,,,,,,,240.0,2023-11-09
99962,2023-11-09T18:26:01.394Z,,,,,,,,,500.0,2023-11-09
99884,2023-11-09T15:11:09.370Z,132.0,,199898.0,1.0,$8.00,,,,132.0,2023-11-09
99911,2023-11-09T16:25:08.876Z,,,,,,$0.70,,,300.0,2023-11-09
99952,2023-11-09T17:47:47.103Z,,,,,,$2.00,,,30.0,2023-11-09
99975,2023-11-09T19:52:14.436Z,100.0,,197859.0,1.0,$8.00,,,,100.0,2023-11-09
99951,2023-11-09T17:47:47.086Z,30.0,,122404.0,14.0,$18.99,,,,30.0,2023-11-09
99959,2023-11-09T18:06:01.199Z,,,,,,,,,100.0,2023-11-09
99960,2023-11-09T18:06:01.218Z,100.0,,190885.0,2.0,$9.97,,,,100.0,2023-11-09
99937,2023-11-09T17:30:12.590Z,240.0,,194560.0,1.0,$7.36,,,,240.0,2023-11-09
99917,2023-11-09T16:41:20.208Z,,,,,,$1.75,,,60.0,2023-11-09
99891,2023-11-09T15:33:48.543Z,,,,,,$1.00,,,200.0,2023-11-09
99888,2023-11-09T15:13:25.609Z,,,,,,$0.39,,,500.0,2023-11-09
99900,2023-11-09T15:43:11.447Z,240.0,,192156.0,1.0,$7.36,,,,240.0,2023-11-09
99912,2023-11-09T16:25:08.895Z,300.0,,193278.0,5.0,$7.36,,,,300.0,2023-11-09
99972,2023-11-09T19:33:19.209Z,60.0,,199669.0,2.0,$14.24,,,,60.0,2023-11-09
99973,2023-11-09T19:33:19.226Z,,,,,,$1.50,,,60.0,2023-11-09
99899,2023-11-09T15:43:11.393Z,,,,,,$0.70,,,240.0,2023-11-09
99892,2023-11-09T15:33:48.587Z,200.0,,13785.0,1.0,$8.00,,,,200.0,2023-11-09
99909,2023-11-09T16:12:57.242Z,,,,,,,,,60.0,2023-11-09
99910,2023-11-09T16:12:57.262Z,60.0,,195096.0,1.0,$9.97,,,,60.0,2023-11-09
100034,2023-11-09T22:23:51.761Z,120.0,,197128.0,2.0,$8.00,,,,120.0,2023-11-09
100005,2023-11-09T21:01:52.112Z,800.0,,200311.0,1.0,$4.59,,,,800.0,2023-11-09
99923,2023-11-09T16:53:31.405Z,,,,,,,,,120.0,2023-11-09
99999,2023-11-09T20:51:15.047Z,120.0,,198205.0,1.0,$8.00,,,,120.0,2023-11-09
100027,2023-11-09T21:56:30.953Z,60.0,,199861.0,1.0,$14.24,,,,60.0,2023-11-09
99998,2023-11-09T20:51:14.992Z,,,,,,$1.00,,,120.0,2023-11-09
99929,2023-11-09T17:05:52.606Z,30.0,,42250.0,3.0,$9.97,,,,60.0,2023-11-09
99878,2023-11-09T15:02:41.177Z,,,,,,$1.50,,,70.0,2023-11-09
99982,2023-11-09T20:09:00.703Z,,,,,,$1.00,,,120.0,2023-11-09
99997,2023-11-09T20:48:28.641Z,60.0,,189588.0,2.0,$10.60,,,,60.0,2023-11-09
99916,2023-11-09T16:41:10.627Z,60.0,,198856.0,1.0,$10.60,,,,60.0,2023-11-09
99877,2023-11-09T15:02:41.157Z,70.0,,200026.0,1.0,$14.24,,,,70.0,2023-11-09
99924,2023-11-09T16:53:31.427Z,120.0,,196341.0,1.0,$11.42,,,,120.0,2023-11-09
99981,2023-11-09T20:09:00.687Z,120.0,,194221.0,1.0,$11.42,,,,120.0,2023-11-09
99948,2023-11-09T17:39:37.833Z,,,,,,$1.00,,,120.0,2023-11-09
100007,2023-11-09T21:02:08.434Z,,,,,,$0.00,,,800.0,2023-11-09
100048,2023-11-09T22:49:46.121Z,,,,,,$1.00,,,60.0,2023-11-09
99990,2023-11-09T20:31:06.279Z,120.0,,199709.0,1.0,$12.29,,,,120.0,2023-11-09
100050,2023-11-09T22:49:46.294Z,,,,,,$1.00,,,60.0,2023-11-09
100060,2023-11-09T22:58:56.518Z,85.0,,194238.0,1.0,$14.24,,,,85.0,2023-11-09
100059,2023-11-09T22:58:56.502Z,,,,,,$1.50,,,85.0,2023-11-09
100063,2023-11-09T23:38:58.228Z,,,,,,$1.00,,,120.0,2023-11-09
100055,2023-11-09T22:52:49.679Z,60.0,,,,$13.29,,,,60.0,2023-11-09
99947,2023-11-09T17:39:37.807Z,120.0,,199983.0,2.0,$11.42,,,,120.0,2023-11-09
100054,2023-11-09T22:52:49.659Z,,,,,,$1.50,,,60.0,2023-11-09
100049,2023-11-09T22:49:46.183Z,60.0,,96456.0,2.0,$14.24,,,,60.0,2023-11-09
100051,2023-11-09T22:49:46.360Z,60.0,,96455.0,2.0,$14.24,,,,60.0,2023-11-09
100067,2023-11-10T00:08:01.151Z,250.0,,136715.0,5.0,$7.36,,,,250.0,2023-11-10
100066,2023-11-10T00:07:27.126Z,,,,,,$0.41,,,250.0,2023-11-10
100068,2023-11-10T00:08:01.167Z,,,,,,$0.41,,,250.0,2023-11-10
100070,2023-11-10T00:21:19.976Z,103.0,,199841.0,1.0,$9.97,,,,103.0,2023-11-10
100079,2023-11-10T01:13:37.186Z,30.0,,199779.0,3.0,$19.49,,,,30.0,2023-11-10
100080,2023-11-10T01:13:37.203Z,,,,,,$2.00,,,30.0,2023-11-10
100078,2023-11-10T00:26:34.811Z,33.0,,200400.0,3.0,$13.64,,,,33.0,2023-11-10
100076,2023-11-10T00:21:55.669Z,30.0,,200507.0,1.0,$13.29,,,,30.0,2023-11-10
100074,2023-11-10T00:21:41.026Z,30.0,,200506.0,1.0,$13.29,,,,30.0,2023-11-10
100072,2023-11-10T00:21:29.736Z,103.0,,199842.0,1.0,$9.97,,,,103.0,2023-11-10
100065,2023-11-10T00:07:27.106Z,250.0,,137053.0,2.0,$7.36,,,,250.0,2023-11-10
100182,2023-11-10T20:05:11.251Z,1.0,,199464.0,1.0,$35.00,,,,5.0,2023-11-10
100237,2023-11-10T22:52:08.883Z,300.0,,193857.0,1.0,$7.36,,,,300.0,2023-11-10
100111,2023-11-10T15:55:30.703Z,150.0,,195226.0,1.0,$8.00,,,,150.0,2023-11-10
100136,2023-11-10T17:25:09.465Z,121.0,,197313.0,1.0,$8.00,,,,121.0,2023-11-10
100139,2023-11-10T17:25:45.044Z,,,,,,,,,121.0,2023-11-10
100138,2023-11-10T17:25:28.017Z,121.0,,197326.0,2.0,$8.00,,,,121.0,2023-11-10
100091,2023-11-10T14:51:36.159Z,60.0,,200502.0,1.0,$15.15,,,,60.0,2023-11-10
100165,2023-11-10T18:51:21.130Z,,,,,,$1.50,,,60.0,2023-11-10
100166,2023-11-10T18:51:21.147Z,60.0,,199551.0,1.0,$10.60,,,,60.0,2023-11-10
100110,2023-11-10T15:55:30.684Z,,,,,,$1.00,,,150.0,2023-11-10
100195,2023-11-10T20:36:08.688Z,60.0,,30917.0,1.0,$9.97,,,,60.0,2023-11-10
100097,2023-11-10T14:59:25.203Z,,,,,,$2.00,,,33.0,2023-11-10
100126,2023-11-10T16:50:32.822Z,200.0,,185862.0,2.0,$8.00,,,,200.0,2023-11-10
100140,2023-11-10T17:25:45.064Z,121.0,,197319.0,1.0,$8.00,,,,121.0,2023-11-10
100158,2023-11-10T18:30:58.058Z,,,,,,$0.70,,,30.0,2023-11-10
100197,2023-11-10T20:41:50.631Z,1.0,,199464.0,1.0,$35.00,,,,5.0,2023-11-10
100130,2023-11-10T17:21:14.539Z,30.0,,198707.0,1.0,$18.99,,,,30.0,2023-11-10
100185,2023-11-10T20:05:52.409Z,,,,,,,,,5.0,2023-11-10
100125,2023-11-10T16:50:32.786Z,,,,,,$0.70,,,200.0,2023-11-10
100178,2023-11-10T19:54:58.666Z,60.0,,200604.0,1.0,$9.97,,,,60.0,2023-11-10
100116,2023-11-10T16:27:21.457Z,,,,,,$0.55,,,300.0,2023-11-10
100154,2023-11-10T18:24:21.567Z,,,,,,$1.00,,,200.0,2023-11-10
100248,2023-11-10T23:12:20.230Z,200.0,,27653.0,2.0,$9.73,,,,480.0,2023-11-10
100109,2023-11-10T15:54:45.344Z,225.0,,189775.0,2.0,$7.36,,,,225.0,2023-11-10
100157,2023-11-10T18:30:54.542Z,,,,,,$0.70,,,30.0,2023-11-10
100159,2023-11-10T18:33:26.358Z,,,,,,,,,175.0,2023-11-10
100187,2023-11-10T20:06:19.620Z,,,,,,$1.50,,,62.0,2023-11-10
100188,2023-11-10T20:06:19.635Z,62.0,,199162.0,1.0,$9.97,,,,62.0,2023-11-10
100160,2023-11-10T18:33:26.373Z,175.0,,200196.0,2.0,$8.00,,,,175.0,2023-11-10
100123,2023-11-10T16:50:32.686Z,,,,,,$0.70,,,140.0,2023-11-10
100198,2023-11-10T20:41:50.641Z,1.0,,199462.0,1.0,$35.00,,,,5.0,2023-11-10
100177,2023-11-10T19:54:58.650Z,,,,,,,,,60.0,2023-11-10
100163,2023-11-10T18:48:42.809Z,1000.0,,92308.0,5.0,$6.56,,,,1000.0,2023-11-10
100239,2023-11-10T22:52:58.832Z,300.0,,192630.0,1.0,$7.36,,,,300.0,2023-11-10
100155,2023-11-10T18:30:46.390Z,,,,,,$0.70,,,103.0,2023-11-10
100252,2023-11-10T23:14:15.245Z,280.0,,27653.0,2.0,$9.73,,,,480.0,2023-11-10
100200,2023-11-10T20:41:56.262Z,1.0,,199464.0,1.0,$35.00,,,,5.0,2023-11-10
100145,2023-11-10T17:51:22.433Z,,,,,,$1.00,,,120.0,2023-11-10
100137,2023-11-10T17:25:28.002Z,,,,,,,,,121.0,2023-11-10
100249,2023-11-10T23:12:20.268Z,,,,,,$0.41,,,480.0,2023-11-10
100206,2023-11-10T20:42:12.003Z,2.0,,199464.0,1.0,$35.00,,,,5.0,2023-11-10
100214,2023-11-10T21:01:23.435Z,,,,,,$2.00,,,35.0,2023-11-10
100254,2023-11-10T23:38:27.131Z,120.0,,200002.0,2.0,$8.60,,,,120.0,2023-11-10
100115,2023-11-10T16:16:18.220Z,,,,,,$1.50,,,80.0,2023-11-10
100225,2023-11-10T22:09:49.037Z,,,,,,$0.41,,,500.0,2023-11-10
100230,2023-11-10T22:32:28.652Z,100.0,,155047.0,1.0,$6.98,,,,400.0,2023-11-10
100233,2023-11-10T22:38:23.912Z,100.0,,155047.0,1.0,$6.98,,,,400.0,2023-11-10
100201,2023-11-10T20:41:56.270Z,1.0,,199462.0,1.0,$35.00,,,,5.0,2023-11-10
100128,2023-11-10T16:53:12.807Z,360.0,,18490.0,1.0,$6.98,,,,360.0,2023-11-10
100127,2023-11-10T16:53:12.766Z,,,,,,$0.55,,,360.0,2023-11-10
100207,2023-11-10T20:42:12.011Z,2.0,,199462.0,1.0,$35.00,,,,5.0,2023-11-10
100174,2023-11-10T19:29:25.497Z,,,,,,$0.55,,,225.0,2023-11-10
100221,2023-11-10T21:46:22.646Z,,,,,,$2.00,,,30.0,2023-11-10
100146,2023-11-10T17:52:09.402Z,,,,,,$1.00,,,120.0,2023-11-10
100133,2023-11-10T17:24:51.024Z,,,,,,,,,121.0,2023-11-10
100229,2023-11-10T22:32:28.594Z,,,,,,$0.55,,,400.0,2023-11-10
100094,2023-11-10T14:51:56.414Z,,,,,,,,,120.0,2023-11-10
100132,2023-11-10T17:24:34.442Z,121.0,,197308.0,1.0,$8.00,,,,121.0,2023-11-10
100119,2023-11-10T16:34:46.138Z,60.0,,144411.0,3.0,$9.97,,,,60.0,2023-11-10
100093,2023-11-10T14:51:56.394Z,120.0,,200489.0,1.0,$12.29,,,,120.0,2023-11-10
100092,2023-11-10T14:51:36.191Z,,,,,,,,,60.0,2023-11-10
100191,2023-11-10T20:20:59.831Z,240.0,,197483.0,1.0,$7.93,,,,240.0,2023-11-10
100134,2023-11-10T17:24:51.041Z,121.0,,197312.0,1.0,$8.00,,,,121.0,2023-11-10
100222,2023-11-10T21:46:22.662Z,30.0,,200657.0,1.0,$13.64,,,,30.0,2023-11-10
100253,2023-11-10T23:19:13.450Z,,,,,,$1.00,,,150.0,2023-11-10
100118,2023-11-10T16:34:46.092Z,,,,,,$1.50,,,60.0,2023-11-10
100121,2023-11-10T16:46:18.080Z,,,,,,,,,30.0,2023-11-10
100226,2023-11-10T22:09:49.054Z,500.0,,198986.0,2.0,$6.81,,,,500.0,2023-11-10
100113,2023-11-10T16:04:45.648Z,,,,,,$2.00,,,30.0,2023-11-10
100107,2023-11-10T15:54:31.181Z,225.0,,189774.0,2.0,$7.36,,,,225.0,2023-11-10
100164,2023-11-10T18:48:56.263Z,,,,,,$0.00,,,1000.0,2023-11-10
100100,2023-11-10T15:38:35.831Z,,,,,,$0.70,,,250.0,2023-11-10
100120,2023-11-10T16:46:18.060Z,30.0,,198912.0,1.0,$18.99,,,,30.0,2023-11-10
100124,2023-11-10T16:50:32.725Z,140.0,,185864.0,3.0,$8.00,,,,140.0,2023-11-10
100156,2023-11-10T18:30:50.620Z,,,,,,$0.70,,,103.0,2023-11-10
100114,2023-11-10T16:16:18.204Z,80.0,,196532.0,2.0,$14.24,,,,80.0,2023-11-10
100190,2023-11-10T20:20:59.814Z,,,,,,$0.70,,,240.0,2023-11-10
100176,2023-11-10T19:44:28.277Z,,,,,,,,,200.0,2023-11-10
100255,2023-11-10T23:38:27.147Z,,,,,,$1.00,,,120.0,2023-11-10
100205,2023-11-10T20:42:11.994Z,2.0,,199469.0,1.0,$35.00,,,,5.0,2023-11-10
100173,2023-11-10T19:29:18.380Z,,,,,,$0.55,,,225.0,2023-11-10
100161,2023-11-10T18:36:35.268Z,,,,,,,,,100.0,2023-11-10
100243,2023-11-10T22:59:34.662Z,49.0,,198347.0,1.0,$13.64,,,,49.0,2023-11-10
100101,2023-11-10T15:38:35.857Z,250.0,,48411.0,4.0,$7.36,,,,250.0,2023-11-10
100122,2023-11-10T16:46:37.269Z,150.0,,92083.0,1.0,$7.43,,,,300.0,2023-11-10
100112,2023-11-10T16:04:45.630Z,30.0,,200564.0,1.0,$18.99,,,,30.0,2023-11-10
100175,2023-11-10T19:44:28.252Z,200.0,,200639.0,1.0,$11.42,,,,200.0,2023-11-10
100223,2023-11-10T21:51:59.343Z,80.0,,200158.0,1.0,$14.24,,,,80.0,2023-11-10
100186,2023-11-10T20:05:57.868Z,,,,,,,,,5.0,2023-11-10
100199,2023-11-10T20:41:56.252Z,1.0,,199469.0,1.0,$35.00,,,,5.0,2023-11-10
100180,2023-11-10T20:04:55.895Z,1.0,,199469.0,1.0,$35.00,,,,5.0,2023-11-10
100224,2023-11-10T21:51:59.358Z,,,,,,$1.50,,,80.0,2023-11-10
100231,2023-11-10T22:38:12.572Z,100.0,,155047.0,1.0,$6.98,,,,400.0,2023-11-10
100150,2023-11-10T18:15:31.642Z,100.0,,199897.0,1.0,$9.97,,,,100.0,2023-11-10
100193,2023-11-10T20:29:57.761Z,35.0,,200181.0,1.0,$13.29,,,,35.0,2023-11-10
100131,2023-11-10T17:24:34.426Z,,,,,,,,,121.0,2023-11-10
100170,2023-11-10T19:09:49.790Z,,,,,,$1.50,,,62.0,2023-11-10
100196,2023-11-10T20:41:50.622Z,1.0,,199469.0,1.0,$35.00,,,,5.0,2023-11-10
100153,2023-11-10T18:24:21.547Z,200.0,,200612.0,1.0,$12.29,,,,200.0,2023-11-10
100189,2023-11-10T20:07:31.011Z,,,,,,,,,5.0,2023-11-10
100232,2023-11-10T22:38:17.735Z,100.0,,155047.0,1.0,$6.98,,,,400.0,2023-11-10
100135,2023-11-10T17:25:09.447Z,,,,,,,,,121.0,2023-11-10
100211,2023-11-10T20:51:37.112Z,100.0,,198834.0,1.0,$9.97,,,,100.0,2023-11-10
100117,2023-11-10T16:27:21.474Z,150.0,,92083.0,1.0,$7.43,,,,300.0,2023-11-10
100210,2023-11-10T20:51:37.094Z,,,,,,$1.50,,,100.0,2023-11-10
100184,2023-11-10T20:05:23.198Z,1.0,,199462.0,1.0,$35.00,,,,5.0,2023-11-10
100212,2023-11-10T20:57:40.224Z,150.0,,196634.0,1.0,$8.87,,,,150.0,2023-11-10
100169,2023-11-10T19:09:49.765Z,,,200629.0,1.0,$14.24,,,,62.0,2023-11-10
100129,2023-11-10T17:21:14.514Z,,,,,,$2.00,,,30.0,2023-11-10
100256,2023-11-11T00:34:18.391Z,120.0,,195269.0,6.0,$12.29,,,,120.0,2023-11-11
100257,2023-11-11T00:34:18.409Z,,,,,,$1.00,,,120.0,2023-11-11
100258,2023-11-12T04:03:37.435Z,30.0,,110255.0,1.0,$13.64,,,,30.0,2023-11-12
100320,2023-11-13T18:21:19.530Z,20.0,,190000.0,1.0,$0.00,,,,20.0,2023-11-13
100390,2023-11-13T22:09:23.991Z,,,,,,,,,70.0,2023-11-13
100347,2023-11-13T20:50:50.740Z,,,,,,$0.39,,,1000.0,2023-11-13
100332,2023-11-13T19:59:37.502Z,,,,,,$0.70,,,250.0,2023-11-13
100349,2023-11-13T20:52:02.664Z,60.0,,200893.0,2.0,$14.24,,,,60.0,2023-11-13
100333,2023-11-13T19:59:37.567Z,250.0,,77055.0,1.0,$7.36,,,,250.0,2023-11-13
100410,2023-11-13T23:29:59.846Z,,,,,,,,,1000.0,2023-11-13
100384,2023-11-13T21:49:45.476Z,30.0,,200852.0,1.0,$19.49,,,,30.0,2023-11-13
100335,2023-11-13T20:07:32.416Z,,,,,,$1.00,,,200.0,2023-11-13
100364,2023-11-13T21:11:39.151Z,,,,,,$1.00,,,160.0,2023-11-13
100385,2023-11-13T21:49:45.494Z,,,,,,$2.00,,,30.0,2023-11-13
100388,2023-11-13T22:01:00.440Z,120.0,,199361.0,2.0,$11.42,,,,120.0,2023-11-13
100411,2023-11-13T23:29:59.862Z,1000.0,,198008.0,1.0,$6.46,,,,1000.0,2023-11-13
100404,2023-11-13T23:12:33.615Z,50.0,,194387.0,1.0,$18.99,,,,50.0,2023-11-13
100403,2023-11-13T23:12:33.599Z,,,,,,$2.00,,,50.0,2023-11-13
100367,2023-11-13T21:16:52.607Z,,,,,,$0.00,,,200.0,2023-11-13
100265,2023-11-13T14:34:24.111Z,,,,,,,,,40.0,2023-11-13
100264,2023-11-13T14:34:24.084Z,40.0,,200681.0,1.0,$13.64,,,,40.0,2023-11-13
100299,2023-11-13T17:06:04.175Z,,,,,,$1.00,,,120.0,2023-11-13
100310,2023-11-13T17:29:38.768Z,,,,,,$0.00,,,2.0,2023-11-13
100408,2023-11-13T23:29:16.430Z,60.0,,201055.0,1.0,$9.97,,,,60.0,2023-11-13
100319,2023-11-13T18:21:19.514Z,,,,,,$0.00,,,20.0,2023-11-13
100409,2023-11-13T23:29:16.451Z,,,,,,$1.50,,,60.0,2023-11-13
100383,2023-11-13T21:47:29.681Z,200.0,,33054.0,6.0,$8.00,,,,200.0,2023-11-13
100378,2023-11-13T21:34:54.812Z,,,,,,,,,60.0,2023-11-13
100376,2023-11-13T21:31:23.723Z,2.0,,200848.0,1.0,$75.00,,,,2.0,2023-11-13
100377,2023-11-13T21:31:23.739Z,,,,,,$12.50,,,2.0,2023-11-13
100389,2023-11-13T22:01:00.458Z,,,,,,$1.00,,,120.0,2023-11-13
100393,2023-11-13T22:11:46.826Z,,,,,,$1.00,,,120.0,2023-11-13
100394,2023-11-13T22:11:46.844Z,120.0,,125934.0,2.0,$8.00,,,,120.0,2023-11-13
100401,2023-11-13T22:40:31.792Z,,,201030.0,1.0,$13.29,,,,40.0,2023-11-13
100402,2023-11-13T22:40:31.808Z,,,,,,$2.00,,,40.0,2023-11-13
100392,2023-11-13T22:11:23.176Z,20.0,,200921.0,1.0,$9.97,,,,70.0,2023-11-13
100334,2023-11-13T20:07:32.387Z,200.0,,200864.0,1.0,$12.29,,,,200.0,2023-11-13
100382,2023-11-13T21:47:29.664Z,,,,,,,,,200.0,2023-11-13
100365,2023-11-13T21:11:55.069Z,652.0,,176723.0,1.0,$6.76,,,,720.0,2023-11-13
100379,2023-11-13T21:34:54.830Z,60.0,,193608.0,1.0,$9.97,,,,60.0,2023-11-13
100266,2023-11-13T15:05:58.065Z,,,,,,$2.00,,,30.0,2023-11-13
100267,2023-11-13T15:07:16.378Z,,,,,,,,,300.0,2023-11-13
100331,2023-11-13T19:32:11.023Z,80.0,,166537.0,2.0,$8.00,,,,120.0,2023-11-13
100330,2023-11-13T19:32:11.001Z,,,,,,,,,120.0,2023-11-13
100327,2023-11-13T19:22:12.187Z,125.0,,197453.0,2.0,$8.87,,,,125.0,2023-11-13
100305,2023-11-13T17:12:03.330Z,2.0,,200330.0,1.0,$75.00,,,,2.0,2023-11-13
100399,2023-11-13T22:35:36.007Z,,,,,,$0.70,,,240.0,2023-11-13
100301,2023-11-13T17:09:01.863Z,60.0,,200313.0,1.0,$0.00,,,,60.0,2023-11-13
100400,2023-11-13T22:35:36.022Z,240.0,,200523.0,2.0,$7.36,,,,240.0,2023-11-13
100300,2023-11-13T17:09:01.840Z,,,,,,,,,60.0,2023-11-13
100268,2023-11-13T15:07:21.550Z,,,,,,,,,300.0,2023-11-13
100279,2023-11-13T15:31:05.524Z,,,,,,$0.70,,,120.0,2023-11-13
100351,2023-11-13T20:59:57.439Z,,,,,,$1.00,,,75.0,2023-11-13
100298,2023-11-13T17:05:52.169Z,,,,,,$1.00,,,120.0,2023-11-13
100278,2023-11-13T15:31:05.506Z,120.0,,28279.0,1.0,$8.00,,,,120.0,2023-11-13
100296,2023-11-13T17:00:39.292Z,60.0,,199382.0,1.0,$9.97,,,,60.0,2023-11-13
100344,2023-11-13T20:39:49.848Z,,,,,,$1.50,,,60.0,2023-11-13
100360,2023-11-13T21:00:59.295Z,7.0,,,,$14.24,,,,75.0,2023-11-13
